Id,UnimodId,Name,Description,Composition,AvgMass,MonoMass,Site,Position,Classification,SpecGroup,NeutralLoss,LastModified,Approved,Hidden
NHS-fluorescein:K,1391,NHS-fluorescein,fluorescein-hexanoate-NHS hydrolysis,H(21) C(27) N O(7),471.4581,471.131802,K,Anywhere,Chemical derivative,1,FALSE,2013-11-01 16:37:42,FALSE,TRUE
DiART6plex:K,1392,DiART6plex,Representative mass and accurate mass for 114,H(20) C(7) 13C(4) N 15N O(2),217.2527,217.162932,K,Anywhere,Isotopic label,1,FALSE,2016-09-22 14:39:36,FALSE,TRUE
DiART6plex:N-term,1392,DiART6plex,Representative mass and accurate mass for 114,H(20) C(7) 13C(4) N 15N O(2),217.2527,217.162932,N-term,Any N-term,Isotopic label,2,FALSE,2016-09-22 14:39:36,FALSE,TRUE
DiART6plex:P-N-term,1392,DiART6plex,Representative mass and accurate mass for 114,H(20) C(7) 13C(4) N 15N O(2),217.2527,217.162932,N-term,Protein N-term,Isotopic label,3,FALSE,2016-09-22 14:39:36,FALSE,TRUE
DiART6plex:Y,1392,DiART6plex,Representative mass and accurate mass for 114,H(20) C(7) 13C(4) N 15N O(2),217.2527,217.162932,Y,Anywhere,Isotopic label,4,FALSE,2016-09-22 14:39:36,FALSE,TRUE
DiART6plex115:K,1393,DiART6plex115,Accurate mass for DiART6plex 115,H(20) C(8) 13C(3) 15N(2) O(2),217.2535,217.156612,K,Anywhere,Isotopic label,1,FALSE,2013-11-06 11:34:33,FALSE,TRUE
DiART6plex115:N-term,1393,DiART6plex115,Accurate mass for DiART6plex 115,H(20) C(8) 13C(3) 15N(2) O(2),217.2535,217.156612,N-term,Any N-term,Isotopic label,2,FALSE,2013-11-06 11:34:33,FALSE,TRUE
DiART6plex115:P-N-term,1393,DiART6plex115,Accurate mass for DiART6plex 115,H(20) C(8) 13C(3) 15N(2) O(2),217.2535,217.156612,N-term,Protein N-term,Isotopic label,3,FALSE,2013-11-06 11:34:33,FALSE,TRUE
DiART6plex115:Y,1393,DiART6plex115,Accurate mass for DiART6plex 115,H(20) C(8) 13C(3) 15N(2) O(2),217.2535,217.156612,Y,Anywhere,Isotopic label,4,FALSE,2013-11-06 11:34:33,FALSE,TRUE
DiART6plex116/119:K,1394,DiART6plex116/119,Accurate mass for DiART6plex 116 and 119,H(18) 2H(2) C(9) 13C(2) N 15N O(2),217.2797,217.168776,K,Anywhere,Isotopic label,1,FALSE,2013-11-06 11:38:53,FALSE,TRUE
DiART6plex116/119:N-term,1394,DiART6plex116/119,Accurate mass for DiART6plex 116 and 119,H(18) 2H(2) C(9) 13C(2) N 15N O(2),217.2797,217.168776,N-term,Any N-term,Isotopic label,2,FALSE,2013-11-06 11:38:53,FALSE,TRUE
DiART6plex116/119:P-N-term,1394,DiART6plex116/119,Accurate mass for DiART6plex 116 and 119,H(18) 2H(2) C(9) 13C(2) N 15N O(2),217.2797,217.168776,N-term,Protein N-term,Isotopic label,3,FALSE,2013-11-06 11:38:53,FALSE,TRUE
DiART6plex116/119:Y,1394,DiART6plex116/119,Accurate mass for DiART6plex 116 and 119,H(18) 2H(2) C(9) 13C(2) N 15N O(2),217.2797,217.168776,Y,Anywhere,Isotopic label,4,FALSE,2013-11-06 11:38:53,FALSE,TRUE
DiART6plex117:K,1395,DiART6plex117,Accurate mass for DiART6plex 117,H(18) 2H(2) C(10) 13C 15N(2) O(2),217.2805,217.162456,K,Anywhere,Isotopic label,1,FALSE,2013-11-06 11:40:01,FALSE,TRUE
DiART6plex117:N-term,1395,DiART6plex117,Accurate mass for DiART6plex 117,H(18) 2H(2) C(10) 13C 15N(2) O(2),217.2805,217.162456,N-term,Any N-term,Isotopic label,2,FALSE,2013-11-06 11:40:01,FALSE,TRUE
DiART6plex117:P-N-term,1395,DiART6plex117,Accurate mass for DiART6plex 117,H(18) 2H(2) C(10) 13C 15N(2) O(2),217.2805,217.162456,N-term,Protein N-term,Isotopic label,3,FALSE,2013-11-06 11:40:01,FALSE,TRUE
DiART6plex117:Y,1395,DiART6plex117,Accurate mass for DiART6plex 117,H(18) 2H(2) C(10) 13C 15N(2) O(2),217.2805,217.162456,Y,Anywhere,Isotopic label,4,FALSE,2013-11-06 11:40:01,FALSE,TRUE
DiART6plex118:K,1396,DiART6plex118,Accurate mass for DiART6plex 118,H(18) 2H(2) C(8) 13C(3) N(2) O(2),217.279,217.175096,K,Anywhere,Isotopic label,1,FALSE,2013-11-06 11:40:58,FALSE,TRUE
DiART6plex118:N-term,1396,DiART6plex118,Accurate mass for DiART6plex 118,H(18) 2H(2) C(8) 13C(3) N(2) O(2),217.279,217.175096,N-term,Any N-term,Isotopic label,2,FALSE,2013-11-06 11:40:58,FALSE,TRUE
DiART6plex118:P-N-term,1396,DiART6plex118,Accurate mass for DiART6plex 118,H(18) 2H(2) C(8) 13C(3) N(2) O(2),217.279,217.175096,N-term,Protein N-term,Isotopic label,3,FALSE,2013-11-06 11:40:58,FALSE,TRUE
DiART6plex118:Y,1396,DiART6plex118,Accurate mass for DiART6plex 118,H(18) 2H(2) C(8) 13C(3) N(2) O(2),217.279,217.175096,Y,Anywhere,Isotopic label,4,FALSE,2013-11-06 11:40:58,FALSE,TRUE
Iodoacetanilide:C,1397,Iodoacetanilide,iodoacetanilide derivative,H(7) C(8) N O,133.1473,133.052764,C,Anywhere,Chemical derivative,1,FALSE,2014-03-01 17:35:50,FALSE,TRUE
Iodoacetanilide:K,1397,Iodoacetanilide,iodoacetanilide derivative,H(7) C(8) N O,133.1473,133.052764,K,Anywhere,Artefact,2,FALSE,2014-03-01 17:35:50,FALSE,TRUE
Iodoacetanilide:N-term,1397,Iodoacetanilide,iodoacetanilide derivative,H(7) C(8) N O,133.1473,133.052764,N-term,Any N-term,Artefact,3,FALSE,2014-03-01 17:35:50,FALSE,TRUE
Iodoacetanilide:13C(6):C,1398,Iodoacetanilide:13C(6),13C labelled iodoacetanilide derivative,H(7) C(2) 13C(6) N O,139.1032,139.072893,C,Anywhere,Chemical derivative,1,FALSE,2014-03-01 17:36:23,FALSE,TRUE
Iodoacetanilide:13C(6):K,1398,Iodoacetanilide:13C(6),13C labelled iodoacetanilide derivative,H(7) C(2) 13C(6) N O,139.1032,139.072893,K,Anywhere,Artefact,2,FALSE,2014-03-01 17:36:23,FALSE,TRUE
Iodoacetanilide:13C(6):N-term,1398,Iodoacetanilide:13C(6),13C labelled iodoacetanilide derivative,H(7) C(2) 13C(6) N O,139.1032,139.072893,N-term,Any N-term,Artefact,3,FALSE,2014-03-01 17:36:23,FALSE,TRUE
Dap-DSP:A,1399,Dap-DSP,Diaminopimelic acid-DSP monolinked,H(20) C(13) N(2) O(6) S(2),364.4377,364.076278,A,Anywhere,Non-standard residue,1,FALSE,2017-09-19 11:06:41,FALSE,TRUE
Dap-DSP:E,1399,Dap-DSP,Diaminopimelic acid-DSP monolinked,H(20) C(13) N(2) O(6) S(2),364.4377,364.076278,E,Anywhere,Non-standard residue,2,FALSE,2017-09-19 11:06:41,FALSE,TRUE
Dap-DSP:K,1399,Dap-DSP,Diaminopimelic acid-DSP monolinked,H(20) C(13) N(2) O(6) S(2),364.4377,364.076278,K,Anywhere,Chemical derivative,3,FALSE,2017-09-19 11:06:41,FALSE,TRUE
MurNAc:A,1400,MurNAc,N-Acetylmuramic acid,O(-1) NeuAc,275.2552,275.100502,A,Anywhere,Other glycosylation,1,FALSE,2015-05-01 13:37:45,FALSE,TRUE
EEEDVIEVYQEQTGG:K,1405,EEEDVIEVYQEQTGG,Sumoylation by SUMO-1 after Cyanogen bromide (CNBr) cleavage,H(107) C(72) N(17) O(31),1706.7153,1705.73189,K,Anywhere,Chemical derivative,1,FALSE,2014-08-08 11:37:51,FALSE,TRUE
Label:2H(7)15N(4):R,1402,Label:2H(7)15N(4),Label:2H(7)15N(4),H(-7) 2H(7) N(-4) 15N(4),11.0168,11.032077,R,Anywhere,Isotopic label,1,FALSE,2014-04-16 12:16:45,FALSE,TRUE
Label:2H(6)15N(1):P,1403,Label:2H(6)15N(1),Label:2H(6)15N(1),H(-6) 2H(6) N(-1) 15N,7.0304,7.034695,P,Anywhere,Isotopic label,1,FALSE,2014-04-16 12:19:06,FALSE,TRUE
EDEDTIDVFQQQTGG:K,1406,EDEDTIDVFQQQTGG,Sumoylation by SUMO-2/3 after Cyanogen bromide (CNBr) cleavage,H(102) C(69) N(18) O(30),1663.6508,1662.700924,K,Anywhere,Chemical derivative,1,FALSE,2014-08-08 11:37:37,FALSE,TRUE
Hex(5)HexNAc(4)NeuAc(2):N,1408,Hex(5)HexNAc(4)NeuAc(2),Hex(5) HexNAc(4) NeuAc(2),Hex(5) HexNAc(4) NeuAc(2),2205.9822,2204.772441,N,Anywhere,N-linked glycosylation,1,FALSE,2015-07-03 17:01:58,FALSE,TRUE
Hex(5)HexNAc(4)NeuAc(2):N:NL,1408,Hex(5)HexNAc(4)NeuAc(2),Hex(5) HexNAc(4) NeuAc(2),Hex(5) HexNAc(4) NeuAc(2),2205.9822,2204.772441,N,Anywhere,N-linked glycosylation,1,TRUE,2015-07-03 17:01:58,FALSE,TRUE
Hex(5)HexNAc(4)NeuAc(1):N,1409,Hex(5)HexNAc(4)NeuAc(1),Hex(5) HexNAc(4) NeuAc,Hex(5) HexNAc(4) NeuAc,1914.7277,1913.677025,N,Anywhere,N-linked glycosylation,1,FALSE,2015-05-06 10:45:29,FALSE,TRUE
Hex(5)HexNAc(4)NeuAc(1):N:NL,1409,Hex(5)HexNAc(4)NeuAc(1),Hex(5) HexNAc(4) NeuAc,Hex(5) HexNAc(4) NeuAc,1914.7277,1913.677025,N,Anywhere,N-linked glycosylation,1,TRUE,2015-05-06 10:45:29,FALSE,TRUE
dHex(1)Hex(5)HexNAc(4)NeuAc(1):N,1410,dHex(1)Hex(5)HexNAc(4)NeuAc(1),dHex Hex(5) HexNAc(4) NeuAc,dHex Hex(5) HexNAc(4) NeuAc,2060.8689,2059.734933,N,Anywhere,N-linked glycosylation,1,FALSE,2015-05-06 10:45:43,FALSE,TRUE
dHex(1)Hex(5)HexNAc(4)NeuAc(1):N:NL,1410,dHex(1)Hex(5)HexNAc(4)NeuAc(1),dHex Hex(5) HexNAc(4) NeuAc,dHex Hex(5) HexNAc(4) NeuAc,2060.8689,2059.734933,N,Anywhere,N-linked glycosylation,1,TRUE,2015-05-06 10:45:43,FALSE,TRUE
dHex(1)Hex(5)HexNAc(4)NeuAc(2):N,1411,dHex(1)Hex(5)HexNAc(4)NeuAc(2),dHex Hex(5) HexNAc(4) NeuAc(2),dHex Hex(5) HexNAc(4) NeuAc(2),2352.1234,2350.83035,N,Anywhere,N-linked glycosylation,1,FALSE,2015-05-06 10:45:52,FALSE,TRUE
dHex(1)Hex(5)HexNAc(4)NeuAc(2):N:NL,1411,dHex(1)Hex(5)HexNAc(4)NeuAc(2),dHex Hex(5) HexNAc(4) NeuAc(2),dHex Hex(5) HexNAc(4) NeuAc(2),2352.1234,2350.83035,N,Anywhere,N-linked glycosylation,1,TRUE,2015-05-06 10:45:52,FALSE,TRUE
s-GlcNAc:T,1412,s-GlcNAc,O3S1HexNAc1,O(3) S HexNAc,283.2557,283.036187,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-01 15:10:41,FALSE,TRUE
s-GlcNAc:S,1412,s-GlcNAc,O3S1HexNAc1,O(3) S HexNAc,283.2557,283.036187,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-01 15:10:41,FALSE,TRUE
s-GlcNAc:T:NL,1412,s-GlcNAc,O3S1HexNAc1,O(3) S HexNAc,283.2557,283.036187,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-01 15:10:41,FALSE,TRUE
s-GlcNAc:S:NL,1412,s-GlcNAc,O3S1HexNAc1,O(3) S HexNAc,283.2557,283.036187,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-01 15:10:41,FALSE,TRUE
PhosphoHex(2):T,1413,PhosphoHex(2),H1O3P1Hex2,H O(3) P Hex(2),404.2611,404.071978,T,Anywhere,O-linked glycosylation,1,FALSE,2017-11-23 15:44:45,FALSE,TRUE
PhosphoHex(2):S,1413,PhosphoHex(2),H1O3P1Hex2,H O(3) P Hex(2),404.2611,404.071978,S,Anywhere,O-linked glycosylation,1,FALSE,2017-11-23 15:44:45,FALSE,TRUE
PhosphoHex(2):N,1413,PhosphoHex(2),H1O3P1Hex2,H O(3) P Hex(2),404.2611,404.071978,N,Anywhere,N-linked glycosylation,2,FALSE,2017-11-23 15:44:45,FALSE,TRUE
PhosphoHex(2):N:NL,1413,PhosphoHex(2),H1O3P1Hex2,H O(3) P Hex(2),404.2611,404.071978,N,Anywhere,N-linked glycosylation,2,TRUE,2017-11-23 15:44:45,FALSE,TRUE
PhosphoHex(2):T:NL,1413,PhosphoHex(2),H1O3P1Hex2,H O(3) P Hex(2),404.2611,404.071978,T,Anywhere,O-linked glycosylation,1,TRUE,2017-11-23 15:44:45,FALSE,TRUE
PhosphoHex(2):S:NL,1413,PhosphoHex(2),H1O3P1Hex2,H O(3) P Hex(2),404.2611,404.071978,S,Anywhere,O-linked glycosylation,1,TRUE,2017-11-23 15:44:45,FALSE,TRUE
Trimethyl:13C(3)2H(9):K,1414,Trimethyl:13C(3)2H(9),3-fold methylation with fully labelled methyl groups,H(-3) 2H(9) 13C(3),54.1132,54.113505,K,Anywhere,Isotopic label,1,FALSE,2014-09-17 09:18:49,FALSE,TRUE
Trimethyl:13C(3)2H(9):R,1414,Trimethyl:13C(3)2H(9),3-fold methylation with fully labelled methyl groups,H(-3) 2H(9) 13C(3),54.1132,54.113505,R,Anywhere,Isotopic label,2,FALSE,2014-09-17 09:18:49,FALSE,TRUE
15N-oxobutanoic:C,1419,15N-oxobutanoic,Loss of ammonia (15N),H(-3) 15N(-1),-18.0239,-18.023584,C,Any N-term,Artefact,1,FALSE,2015-01-12 16:11:40,FALSE,TRUE
15N-oxobutanoic:P-S,1419,15N-oxobutanoic,Loss of ammonia (15N),H(-3) 15N(-1),-18.0239,-18.023584,S,Protein N-term,Post-translational,2,FALSE,2015-01-12 16:11:40,FALSE,TRUE
15N-oxobutanoic:P-T,1419,15N-oxobutanoic,Loss of ammonia (15N),H(-3) 15N(-1),-18.0239,-18.023584,T,Protein N-term,Post-translational,3,FALSE,2015-01-12 16:11:40,FALSE,TRUE
spermidine:Q,1421,spermidine,spermidine adduct,H(16) C(7) N(2),128.2153,128.131349,Q,Anywhere,Chemical derivative,1,FALSE,2015-01-12 16:08:04,FALSE,TRUE
Biotin:Thermo-21330:K,1423,Biotin:Thermo-21330,Biotin_PEG4,H(35) C(21) N(3) O(7) S,473.5835,473.219571,K,Anywhere,Chemical derivative,1,FALSE,2015-04-20 16:10:02,FALSE,TRUE
Biotin:Thermo-21330:N-term,1423,Biotin:Thermo-21330,Biotin_PEG4,H(35) C(21) N(3) O(7) S,473.5835,473.219571,N-term,Any N-term,Chemical derivative,2,FALSE,2015-04-20 16:10:02,FALSE,TRUE
Hex(1)Pent(2):T,1428,Hex(1)Pent(2),Hex Pent(2),Pent(2) Hex,426.3698,426.137341,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:50:25,FALSE,TRUE
Hex(1)Pent(2):S,1428,Hex(1)Pent(2),Hex Pent(2),Pent(2) Hex,426.3698,426.137341,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:50:25,FALSE,TRUE
Hex(1)Pent(2):T:NL,1428,Hex(1)Pent(2),Hex Pent(2),Pent(2) Hex,426.3698,426.137341,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:50:25,FALSE,TRUE
Hex(1)Pent(2):S:NL,1428,Hex(1)Pent(2),Hex Pent(2),Pent(2) Hex,426.3698,426.137341,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:50:25,FALSE,TRUE
Pentose:T,1425,Pentose,Pentose,Pent,132.1146,132.042259,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:48:17,FALSE,TRUE
Pentose:S,1425,Pentose,Pentose,Pent,132.1146,132.042259,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:48:17,FALSE,TRUE
Pentose:T:NL,1425,Pentose,Pentose,Pent,132.1146,132.042259,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:48:17,FALSE,TRUE
Pentose:S:NL,1425,Pentose,Pentose,Pent,132.1146,132.042259,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:48:17,FALSE,TRUE
Hex(1)Pent(1):T,1426,Hex(1)Pent(1),Hex Pent,Pent Hex,294.2552,294.095082,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:49:06,FALSE,TRUE
Hex(1)Pent(1):S,1426,Hex(1)Pent(1),Hex Pent,Pent Hex,294.2552,294.095082,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:49:06,FALSE,TRUE
Hex(1)Pent(1):T:NL,1426,Hex(1)Pent(1),Hex Pent,Pent Hex,294.2552,294.095082,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:49:06,FALSE,TRUE
Hex(1)Pent(1):S:NL,1426,Hex(1)Pent(1),Hex Pent,Pent Hex,294.2552,294.095082,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:49:06,FALSE,TRUE
Hex(1)HexA(1):T,1427,Hex(1)HexA(1),Hex HexA,Hex HexA,338.2647,338.084912,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:49:25,FALSE,TRUE
Hex(1)HexA(1):S,1427,Hex(1)HexA(1),Hex HexA,Hex HexA,338.2647,338.084912,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:49:25,FALSE,TRUE
Hex(1)HexA(1):T:NL,1427,Hex(1)HexA(1),Hex HexA,Hex HexA,338.2647,338.084912,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:49:25,FALSE,TRUE
Hex(1)HexA(1):S:NL,1427,Hex(1)HexA(1),Hex HexA,Hex HexA,338.2647,338.084912,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:49:25,FALSE,TRUE
Hex(1)HexNAc(1)Phos(1):T,1429,Hex(1)HexNAc(1)Phos(1),Hex HexNAc Phos,H O(3) P Hex HexNAc,445.313,445.098527,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 12:07:55,FALSE,TRUE
Hex(1)HexNAc(1)Phos(1):S,1429,Hex(1)HexNAc(1)Phos(1),Hex HexNAc Phos,H O(3) P Hex HexNAc,445.313,445.098527,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 12:07:55,FALSE,TRUE
Hex(1)HexNAc(1)Phos(1):T:NL,1429,Hex(1)HexNAc(1)Phos(1),Hex HexNAc Phos,H O(3) P Hex HexNAc,445.313,445.098527,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 12:07:55,FALSE,TRUE
Hex(1)HexNAc(1)Phos(1):S:NL,1429,Hex(1)HexNAc(1)Phos(1),Hex HexNAc Phos,H O(3) P Hex HexNAc,445.313,445.098527,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 12:07:55,FALSE,TRUE
Hex(1)HexNAc(1)Sulf(1):T,1430,Hex(1)HexNAc(1)Sulf(1),Hex HexNAc Sulf,O(3) S Hex HexNAc,445.3963,445.089011,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 12:07:30,FALSE,TRUE
Hex(1)HexNAc(1)Sulf(1):S,1430,Hex(1)HexNAc(1)Sulf(1),Hex HexNAc Sulf,O(3) S Hex HexNAc,445.3963,445.089011,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 12:07:30,FALSE,TRUE
Hex(1)HexNAc(1)Sulf(1):T:NL,1430,Hex(1)HexNAc(1)Sulf(1),Hex HexNAc Sulf,O(3) S Hex HexNAc,445.3963,445.089011,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 12:07:30,FALSE,TRUE
Hex(1)HexNAc(1)Sulf(1):S:NL,1430,Hex(1)HexNAc(1)Sulf(1),Hex HexNAc Sulf,O(3) S Hex HexNAc,445.3963,445.089011,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 12:07:30,FALSE,TRUE
Hex(1)NeuAc(1):T,1431,Hex(1)NeuAc(1),Hex NeuAc ---OR--- HexNAc Kdn,Hex NeuAc,453.3952,453.14824,T,Anywhere,O-linked glycosylation,1,FALSE,2017-11-17 11:42:48,FALSE,TRUE
Hex(1)NeuAc(1):S,1431,Hex(1)NeuAc(1),Hex NeuAc ---OR--- HexNAc Kdn,Hex NeuAc,453.3952,453.14824,S,Anywhere,O-linked glycosylation,1,FALSE,2017-11-17 11:42:48,FALSE,TRUE
Hex(1)NeuAc(1):T:NL,1431,Hex(1)NeuAc(1),Hex NeuAc ---OR--- HexNAc Kdn,Hex NeuAc,453.3952,453.14824,T,Anywhere,O-linked glycosylation,1,TRUE,2017-11-17 11:42:48,FALSE,TRUE
Hex(1)NeuAc(1):S:NL,1431,Hex(1)NeuAc(1),Hex NeuAc ---OR--- HexNAc Kdn,Hex NeuAc,453.3952,453.14824,S,Anywhere,O-linked glycosylation,1,TRUE,2017-11-17 11:42:48,FALSE,TRUE
Hex(1)NeuGc(1):T,1432,Hex(1)NeuGc(1),Hex NeuGc,Hex NeuGc,469.3946,469.143155,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:51:25,FALSE,TRUE
Hex(1)NeuGc(1):S,1432,Hex(1)NeuGc(1),Hex NeuGc,Hex NeuGc,469.3946,469.143155,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:51:25,FALSE,TRUE
Hex(1)NeuGc(1):T:NL,1432,Hex(1)NeuGc(1),Hex NeuGc,Hex NeuGc,469.3946,469.143155,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:51:25,FALSE,TRUE
Hex(1)NeuGc(1):S:NL,1432,Hex(1)NeuGc(1),Hex NeuGc,Hex NeuGc,469.3946,469.143155,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:51:25,FALSE,TRUE
HexNAc(3):T,1433,HexNAc(3),HexNAc(3),HexNAc(3),609.5776,609.238118,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 12:09:28,FALSE,TRUE
HexNAc(3):S,1433,HexNAc(3),HexNAc(3),HexNAc(3),609.5776,609.238118,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 12:09:28,FALSE,TRUE
HexNAc(3):T:NL,1433,HexNAc(3),HexNAc(3),HexNAc(3),609.5776,609.238118,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 12:09:28,FALSE,TRUE
HexNAc(3):S:NL,1433,HexNAc(3),HexNAc(3),HexNAc(3),609.5776,609.238118,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 12:09:28,FALSE,TRUE
HexNAc(1)NeuAc(1):T,1434,HexNAc(1)NeuAc(1),HexNAc NeuAc,HexNAc NeuAc,494.4471,494.174789,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:52:24,FALSE,TRUE
HexNAc(1)NeuAc(1):S,1434,HexNAc(1)NeuAc(1),HexNAc NeuAc,HexNAc NeuAc,494.4471,494.174789,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:52:24,FALSE,TRUE
HexNAc(1)NeuAc(1):T:NL,1434,HexNAc(1)NeuAc(1),HexNAc NeuAc,HexNAc NeuAc,494.4471,494.174789,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:52:24,FALSE,TRUE
HexNAc(1)NeuAc(1):S:NL,1434,HexNAc(1)NeuAc(1),HexNAc NeuAc,HexNAc NeuAc,494.4471,494.174789,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:52:24,FALSE,TRUE
HexNAc(1)NeuGc(1):T,1435,HexNAc(1)NeuGc(1),HexNAc NeuGc,HexNAc NeuGc,510.4465,510.169704,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:52:39,FALSE,TRUE
HexNAc(1)NeuGc(1):S,1435,HexNAc(1)NeuGc(1),HexNAc NeuGc,HexNAc NeuGc,510.4465,510.169704,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-05 10:52:39,FALSE,TRUE
HexNAc(1)NeuGc(1):T:NL,1435,HexNAc(1)NeuGc(1),HexNAc NeuGc,HexNAc NeuGc,510.4465,510.169704,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:52:39,FALSE,TRUE
HexNAc(1)NeuGc(1):S:NL,1435,HexNAc(1)NeuGc(1),HexNAc NeuGc,HexNAc NeuGc,510.4465,510.169704,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-05 10:52:39,FALSE,TRUE
Hex(2)NeuAc(1):T,1444,Hex(2)NeuAc(1),Hex(2) NeuAc ---OR--- Hex HexNAc Kdn,Hex(2) NeuAc,615.5358,615.201064,T,Anywhere,O-linked glycosylation,1,FALSE,2017-11-17 11:43:04,FALSE,TRUE
Hex(2)NeuAc(1):S,1444,Hex(2)NeuAc(1),Hex(2) NeuAc ---OR--- Hex HexNAc Kdn,Hex(2) NeuAc,615.5358,615.201064,S,Anywhere,O-linked glycosylation,1,FALSE,2017-11-17 11:43:04,FALSE,TRUE
Hex(2)NeuAc(1):T:NL,1444,Hex(2)NeuAc(1),Hex(2) NeuAc ---OR--- Hex HexNAc Kdn,Hex(2) NeuAc,615.5358,615.201064,T,Anywhere,O-linked glycosylation,1,TRUE,2017-11-17 11:43:04,FALSE,TRUE
Hex(2)NeuAc(1):S:NL,1444,Hex(2)NeuAc(1),Hex(2) NeuAc ---OR--- Hex HexNAc Kdn,Hex(2) NeuAc,615.5358,615.201064,S,Anywhere,O-linked glycosylation,1,TRUE,2017-11-17 11:43:04,FALSE,TRUE
Hex(1)HexNAc(1)dHex(1)Me(1):T,1436,Hex(1)HexNAc(1)dHex(1)Me(1),Hex HexNAc dHex Me,Me dHex Hex HexNAc,525.5009,525.205755,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 12:08:10,FALSE,TRUE
Hex(1)HexNAc(1)dHex(1)Me(1):S,1436,Hex(1)HexNAc(1)dHex(1)Me(1),Hex HexNAc dHex Me,Me dHex Hex HexNAc,525.5009,525.205755,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-06 12:08:10,FALSE,TRUE
Hex(1)HexNAc(1)dHex(1)Me(1):T:NL,1436,Hex(1)HexNAc(1)dHex(1)Me(1),Hex HexNAc dHex Me,Me dHex Hex HexNAc,525.5009,525.205755,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 12:08:10,FALSE,TRUE
Hex(1)HexNAc(1)dHex(1)Me(1):S:NL,1436,Hex(1)HexNAc(1)dHex(1)Me(1),Hex HexNAc dHex Me,Me dHex Hex HexNAc,525.5009,525.205755,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-06 12:08:10,FALSE,TRUE
Hex(1)HexNAc(1)dHex(1)Me(2):T,1437,Hex(1)HexNAc(1)dHex(1)Me(2),Hex HexNAc dHex Me(2),Me(2) dHex Hex HexNAc,539.5275,539.221405,T,Anywhere,O-linked glycosylation,2,FALSE,2015-05-06 12:08:43,FALSE,TRUE
Hex(1)HexNAc(1)dHex(1)Me(2):S,1437,Hex(1)HexNAc(1)dHex(1)Me(2),Hex HexNAc dHex Me(2),Me(2) dHex Hex HexNAc,539.5275,539.221405,S,Anywhere,O-linked glycosylation,2,FALSE,2015-05-06 12:08:43,FALSE,TRUE
